counter,start,storeDLT,storeKfrags,finish
3,7995,8386,117,69,115
7,11541,16429,115,68,121
10,13077,23331,118,77,113
1,11825,36452,118,73,124
0,14321,39459,135,68,110
14,13646,46801,116,68,112
2,10210,58948,115,69,126
11,5413,61507,126,72,113
4,17071,72020,118,70,115
17,14136,81966,115,64,111
5,12871,86299,114,66,115
12,85317,17668,121,71,116
6,86273,18293,119,73,113
16,61654,22856,125,68,115
15,22383,31399,135,69,122
13,31234,40796,113,64,115
19,57638,49536,115,66,118
9,28325,57971,115,64,111
18,17321,66496,115,68,113
8,15818,66997,116,70,119
