counter,start,storeDLT,storeKfrags,finish
3,7995,13103,116,73,109
7,11541,20709,120,69,120
10,13077,30148,115,61,108
1,11825,32191,118,72,119
0,14321,42607,115,72,122
14,13646,52182,124,79,118
2,10210,54575,141,88,112
11,5413,66590,126,75,113
4,17071,76616,126,68,110
17,14136,84440,119,73,115
5,12871,90473,118,63,109
12,85317,21135,114,64,111
6,86273,22769,119,85,110
16,61654,26582,115,69,109
15,22383,35306,123,64,132
13,31234,45606,116,73,120
19,57638,54315,115,61,111
9,28325,60851,116,71,133
18,17321,70894,120,66,124
8,15818,70434,115,62,117
