counter,start,storeDLT,storeKfrags,finish
3,7995,8201,121,68,110
7,11541,17344,114,64,112
10,13077,26575,116,67,120
1,11825,36405,122,79,113
0,14321,38497,118,69,133
14,13646,47746,116,64,109
2,10210,58245,118,73,115
11,5413,70960,115,73,117
4,17071,73090,116,69,117
17,14136,80503,116,61,110
5,12871,88462,116,64,115
12,85317,18591,117,72,114
6,86273,19357,116,80,117
16,61654,24143,123,67,121
15,22383,31400,122,71,109
13,31234,41597,126,67,131
19,57638,50545,121,77,114
9,28325,58832,115,64,124
18,17321,66890,119,76,128
8,15818,68015,118,74,116
