counter,start,storeDLT,storeKfrags,finish
3,7995,6713,117,68,114
7,11541,15508,118,69,125
10,13077,23022,115,65,115
1,11825,37136,117,69,119
0,14321,41112,116,68,117
14,13646,46847,117,80,122
2,10210,59902,116,65,117
11,5413,62463,117,71,112
4,17071,71191,121,65,119
17,14136,82204,117,64,135
5,12871,87183,129,69,112
12,85317,16667,113,67,119
6,86273,17476,125,70,113
16,61654,22269,118,78,131
15,22383,29347,117,68,115
13,31234,39423,129,71,114
19,57638,48430,113,63,113
9,28325,57331,120,67,113
18,17321,64677,116,90,110
8,15818,66019,126,74,125
