counter,start,storeDLT,storeKfrags,finish
0,1111,1198,29,78,84,15
2,1079,1196,9,11,111,8
1,1152,1840,12,17,25,36
3,1096,2544,10,57,50,24
6,1663,1155,11,9,14,6
12,1587,1532,8,8,15,19
7,1600,1737,7,10,35,26
5,1800,1590,9,15,22,8
11,1068,1067,18,9,15,24
16,1080,1162,10,11,18,21
15,1071,1631,6,8,8,7
4,1433,1069,11,13,16,8
10,1102,1253,13,15,16,13
17,1119,1082,13,12,9,7
8,1070,1101,10,15,12,4
14,1046,1147,7,6,7,4
19,1140,1115,27,16,9,7
9,1117,1242,5,8,8,5
18,1099,1212,7,12,9,11
13,1090,1242,5,8,10,8
