counter,start,storeDLT,storeKfrags,finish
0,1864,5049,111,65,110
1,2923,15273,125,65,102
5,20777,12374,109,76,106
3,18998,19604,111,63,102
8,17895,30220,111,60,103
2,16365,40753,110,64,103
7,16527,55997,115,64,120
6,11713,70547,114,64,109
11,12290,72683,112,66,104
4,8773,87916,115,60,103
9,13754,93889,119,65,108
14,6574,105605,109,65,108
10,6526,116742,108,62,102
15,49861,81615,110,67,101
16,61232,83007,112,68,102
13,82992,73172,109,71,104
17,106435,36984,110,68,111
12,100276,46810,110,60,102
19,85353,36724,110,68,102
18,79468,45864,119,65,107
