counter,start,storeDLT,storeKfrags,finish
0,1864,5161,111,72,111
1,2923,15064,115,59,101
5,20777,11932,114,63,102
3,18998,18275,123,61,106
8,17895,30648,116,85,103
2,16365,40321,111,62,103
7,16527,52101,115,67,110
6,11713,68550,114,68,101
11,12290,72127,124,64,103
4,8773,84692,123,58,113
9,13754,95444,114,59,102
14,6574,105050,112,69,105
10,6526,116390,112,61,103
15,49861,82554,110,70,109
16,61232,81091,112,62,104
13,82992,71671,116,61,102
17,106435,37436,118,59,102
12,100276,52379,114,59,112
19,85353,35279,113,64,104
18,79468,49199,110,66,112
