counter,start,storeDLT,storeKfrags,finish
0,1864,6713,133,60,101
1,2923,14935,127,66,101
5,20777,9383,119,62,101
3,18998,20727,111,66,107
8,17895,31198,111,71,125
2,16365,39317,111,71,108
7,16527,49571,115,60,103
6,11713,62782,110,68,103
11,12290,72804,112,67,101
4,8773,87368,119,64,102
9,13754,94782,111,68,108
14,6574,106726,115,64,105
10,6526,116165,113,70,106
15,49861,84462,112,67,101
16,61232,87827,115,79,101
13,82992,71951,116,67,103
17,106435,38758,110,66,108
12,100276,48152,121,66,101
19,85353,39381,113,68,110
18,79468,46874,110,65,111
