counter,start,storeDLT,storeKfrags,finish
0,7118,9077,112,60,102
1,6558,12246,175,69,102
2,5969,22951,115,63,193
10,32403,17350,145,326,133
17,35342,24967,120,71,105
3,48087,27142,111,86,121
15,30475,40691,118,62,104
16,43422,48949,114,63,104
7,45224,55400,113,63,103
13,31875,64347,115,83,104
9,6985,69599,115,73,252
4,48187,84603,112,70,113
6,35754,85187,149,61,118
12,25165,92981,133,64,117
14,38614,102978,110,63,104
5,45357,107730,115,94,104
18,18556,132430,772,329,606
11,138796,15939,111,63,102
19,123532,16576,110,61,103
8,144783,18557,109,65,102
