counter,start,storeDLT,storeKfrags,finish
0,7118,5956,110,67,104
1,6558,14311,111,60,103
2,5969,23421,110,66,105
10,32403,16858,344,372,107
17,35342,24502,110,77,147
3,48087,26531,110,66,116
15,30475,41700,119,67,104
16,43422,49165,113,74,105
7,45224,54021,113,67,114
9,6985,63869,115,73,115
13,31875,64564,115,69,109
4,48187,78456,127,61,104
6,35754,84889,142,62,107
12,25165,93917,145,67,146
14,38614,101069,110,62,102
5,45357,102988,111,69,103
18,18556,133200,178,553,361
19,123532,12928,215,511,108
11,138796,14561,111,67,103
8,144783,19747,111,63,124
