counter,start,storeDLT,storeKfrags,finish
0,2886,11580,110,59,104
2,2894,22450,110,67,109
16,3250,31899,114,70,106
1,3561,41956,116,92,106
8,32359,27183,109,73,108
7,41985,26645,117,65,111
10,42397,34758,109,66,113
9,41993,45513,110,66,109
5,40184,55932,112,72,107
14,38033,64258,111,63,110
11,36002,71923,119,67,115
15,36302,84419,115,65,108
17,36446,91606,112,58,106
6,33613,103260,109,70,114
4,34357,112546,118,62,110
3,31616,121956,111,64,118
13,32024,129538,113,65,110
12,30320,140952,111,60,105
19,118208,11944,113,59,104
18,52636,20853,118,63,111
