counter,start,storeDLT,storeKfrags,finish
0,2886,3868,118,65,110
2,2894,13786,110,73,107
16,3250,23015,111,68,115
1,3561,34428,113,68,116
8,32359,18317,122,65,104
7,41985,18765,118,60,107
10,42397,31753,129,67,103
9,41993,37438,122,73,118
5,40184,52039,111,71,112
14,38033,56876,116,66,106
11,36002,65330,111,63,125
15,36302,80180,112,60,104
17,36446,84779,111,71,107
6,33613,95561,111,63,104
4,34357,103614,118,58,107
3,31616,112687,117,62,106
13,32024,125404,111,65,111
12,30320,131966,112,67,112
19,118208,2804,110,70,111
18,52636,11182,109,73,117
