counter,start,storeDLT,storeKfrags,finish
0,2886,9688,111,62,112
2,2894,19001,112,66,105
16,3250,28019,115,64,106
1,3561,38898,109,70,107
8,32359,24946,117,92,107
7,41985,25304,111,72,113
10,42397,30061,116,63,108
9,41993,43370,138,61,113
5,40184,54149,112,77,106
14,38033,61471,115,65,112
11,36002,71815,112,59,109
15,36302,79183,113,69,104
17,36446,89500,115,68,125
6,33613,99360,112,64,117
4,34357,108222,109,65,108
3,31616,118717,131,66,105
13,32024,127725,110,61,104
12,30320,137784,123,72,107
19,118208,9093,115,64,111
18,52636,20742,114,71,107
