counter,start,storeDLT,storeKfrags,finish
0,2886,10156,111,62,105
2,2894,19778,109,62,107
16,3250,28448,120,70,108
1,3561,39344,112,65,106
8,32359,25519,112,64,106
7,41985,24871,113,67,107
10,42397,30526,111,70,111
9,41993,44386,125,66,110
5,40184,51478,110,69,116
14,38033,63493,118,65,107
11,36002,72706,114,74,110
15,36302,81626,111,67,114
17,36446,90943,112,63,109
6,33613,97925,115,72,109
4,34357,109339,109,67,112
3,31616,119269,113,69,118
13,32024,130535,114,73,114
12,30320,138246,147,59,104
19,118208,9632,145,62,107
18,52636,20291,128,66,104
