counter,start,storeDLT,storeKfrags,finish
0,2886,12134,114,77,114
2,2894,21669,111,67,107
16,3250,32116,112,59,105
1,3561,41202,110,69,116
8,32359,27424,111,69,120
7,41985,27427,118,86,110
10,42397,36203,114,76,119
9,41993,45731,110,63,115
5,40184,55260,121,70,107
14,38033,64487,112,71,108
11,36002,74374,120,60,105
15,36302,83644,110,59,110
17,36446,91508,114,61,104
6,33613,102705,114,65,113
4,34357,111103,110,65,106
3,31616,121513,111,59,107
13,32024,130990,142,65,104
12,30320,140181,112,80,117
19,118208,11294,127,59,104
18,52636,20185,114,75,115
