counter,start,storeDLT,storeKfrags,finish
13,9053,11765,201,378,476
3,10726,13377,109,65,102
8,5948,20331,109,67,101
2,9551,29263,112,67,112
0,11676,35655,113,64,105
16,10774,44334,109,70,104
1,7152,47615,114,64,101
19,-1,-1,-1,-1,-1
15,117453,27790,3648,2079,2015
9,115246,84545,136,106,276
12,106131,91499,173,83,264
18,90763,91704,110,165,116
4,125158,113852,113,64,105
14,89422,114229,111,69,116
7,95681,159303,112,66,132
5,109984,165037,111,62,104
6,114619,185827,516,599,623
11,94846,205168,115,76,106
17,125210,206975,114,67,104
10,122478,216593,114,59,105
