counter,start,storeDLT,storeKfrags,finish
13,9053,11839,212,231,527
3,10726,12185,392,196,138
8,5948,19380,109,58,102
2,9551,26042,111,62,103
0,11676,32789,109,70,114
16,10774,43884,113,63,107
1,7152,53987,116,73,108
19,-1,-1,-1,-1,-1
15,117453,35399,149,328,307
12,106131,56821,119,59,137
9,115246,81623,176,91,112
18,90763,89139,120,105,110
14,89422,109832,235,218,131
5,109984,131452,110,63,126
7,95681,150754,112,63,117
4,125158,165708,111,63,167
10,122478,179897,124,63,177
6,114619,191398,113,66,101
11,94846,198950,110,65,103
17,125210,208195,109,64,102
