counter,start,storeDLT,storeKfrags,finish
13,9053,11931,223,505,109
3,10726,20282,116,62,102
8,5948,21008,110,65,120
0,11676,36855,113,60,102
2,9551,39968,111,69,106
16,10774,45444,178,66,106
1,7152,53760,121,63,102
19,-1,-1,-1,-1,-1
15,117453,78765,360,137,154
12,106131,83386,129,93,107
9,115246,90254,123,135,212
18,90763,106594,168,629,490
7,95681,106958,361,195,195
5,109984,108601,113,61,112
14,89422,123155,115,70,214
4,125158,173669,111,68,104
6,114619,190487,123,66,105
10,122478,196640,117,67,104
11,94846,200851,112,70,107
17,125210,211424,112,70,102
