counter,start,storeDLT,storeKfrags,finish
0,3043,11025,115,73,124
8,3605,19661,128,84,135
16,3325,31828,128,75,142
1,4164,43659,128,77,132
3,5041,52389,118,91,134
6,27115,47892,122,74,130
15,39418,47747,138,88,122
2,57336,30951,145,80,125
4,58719,47063,112,73,134
13,57095,57149,121,69,108
5,53633,67716,120,75,120
7,51906,78293,168,66,111
9,50602,89141,126,102,112
18,47334,96867,135,72,130
12,49877,102819,123,89,134
10,35697,98546,135,71,111
11,94193,18546,111,71,109
19,92904,18687,118,86,150
14,71059,27861,123,73,119
17,44028,40329,158,88,139
