counter,start,storeDLT,storeKfrags,finish
0,3043,11838,120,76,110
8,3605,24531,140,91,124
16,3325,33051,113,76,166
1,4164,44844,116,75,148
3,5041,54027,111,67,144
6,27115,49381,116,133,114
15,39418,48999,122,79,126
2,57336,36832,192,96,114
4,58719,48351,112,80,126
13,57095,58450,132,73,112
5,53633,68822,121,79,123
7,51906,79576,122,88,119
9,50602,90523,131,82,143
18,47334,102550,121,139,128
12,49877,95074,129,71,110
10,35697,100172,146,81,121
11,94193,22514,149,73,118
19,92904,19859,129,74,151
14,71059,29205,125,72,126
17,44028,41631,111,108,110
