counter,start,storeDLT,storeKfrags,finish
0,3043,6958,114,79,134
8,3605,17674,123,113,126
16,3325,28433,124,76,107
1,4164,41505,130,97,110
3,5041,50214,221,68,125
6,27115,46100,135,76,111
15,39418,45598,157,86,130
2,57336,36415,166,87,110
4,58719,45798,151,100,126
13,57095,54971,128,130,112
5,53633,65417,120,85,113
7,51906,72560,122,76,124
9,50602,85491,151,89,144
18,47334,97087,174,95,113
12,49877,97851,129,127,137
10,35697,96243,135,78,139
11,94193,16549,151,70,159
19,92904,16393,146,89,136
14,71059,25302,113,86,128
17,44028,38539,128,85,126
