counter,start,storeDLT,storeKfrags,finish
0,2716,7674,109,71,105
1,3848,14037,110,59,102
4,3005,22418,112,65,116
3,4083,28965,114,68,104
5,2774,34924,110,59,103
7,4342,41932,115,65,104
2,2644,49269,114,67,108
10,10329,49494,112,65,105
18,49188,15750,115,70,103
12,47799,23104,113,71,110
8,49877,28454,111,58,105
13,46857,35094,115,61,114
9,45605,41399,111,67,109
14,47567,39409,110,58,104
6,43004,46659,117,66,114
11,25603,52892,119,76,107
16,25149,7638,109,70,113
15,14196,14080,111,63,105
19,2810,7884,116,65,105
17,2724,8712,115,62,104
