counter,start,storeDLT,storeKfrags,finish
0,2917,8959,112,71,110
2,3119,14458,110,62,111
15,2780,28172,119,68,115
18,12440,27655,115,82,140
14,32021,21344,114,70,122
1,31223,29768,125,62,117
11,30179,38269,115,83,107
4,32563,40853,189,59,110
6,32692,50553,111,66,112
12,30107,60681,121,73,112
13,26053,70440,112,63,104
7,25031,79544,109,60,107
3,25364,88953,109,70,111
5,18556,98534,115,69,105
16,18124,107696,118,60,106
19,27120,106744,109,76,107
8,37746,96076,110,72,117
17,46992,94851,110,69,106
10,91372,6254,111,63,104
9,87109,13998,112,66,108
