counter,start,storeDLT,storeKfrags,finish
0,3110,6169,121,74,121
2,3052,15985,123,152,128
4,3417,26824,112,80,136
1,3980,38986,148,79,163
3,36100,23966,143,99,137
6,46961,25516,147,88,115
14,38595,35498,142,75,112
5,34114,47111,184,71,134
8,31138,57561,111,96,120
17,33356,71180,130,84,116
12,27412,75491,121,98,116
11,26139,91826,138,113,109
13,25355,96619,115,83,113
10,21124,109577,128,78,107
9,31854,114782,133,88,136
7,25828,120284,130,75,130
15,108916,30464,124,90,148
19,121851,19722,172,86,108
18,111986,26052,130,76,122
16,105694,36825,112,88,125
