counter,start,storeDLT,storeKfrags,finish
0,3110,12802,123,84,107
2,3052,24738,121,80,109
4,3417,35026,135,83,168
1,3980,44556,122,70,146
3,36100,29963,128,76,124
6,46961,31363,155,88,111
14,38595,42232,112,74,114
5,34114,50996,129,84,129
8,31138,60361,111,80,125
17,33356,70407,129,78,126
12,27412,82302,119,79,124
11,26139,92880,115,98,114
13,25355,105294,129,78,143
10,21124,112515,116,81,112
9,31854,116240,120,95,119
7,25828,126213,121,92,125
15,108916,35381,112,79,115
19,121851,24368,116,87,125
18,111986,32774,127,84,141
16,105694,44224,112,75,112
