counter,start,storeDLT,storeKfrags,finish
0,3110,9425,121,98,141
2,3052,19529,161,89,126
4,3417,31627,113,87,127
1,3980,43782,122,71,106
3,36100,28476,121,72,105
6,46961,29947,115,84,128
14,38595,39889,129,80,137
5,34114,52450,124,69,118
8,31138,62103,116,70,157
17,33356,72617,141,139,124
12,27412,83423,128,100,127
11,26139,96336,114,72,141
13,25355,102496,176,84,121
10,21124,111610,122,80,133
9,31854,113463,194,72,108
7,25828,123022,145,78,107
15,108916,35046,118,85,154
19,121851,17752,118,88,139
18,111986,30232,121,85,134
16,105694,42705,123,80,110
