counter,start,storeDLT,storeKfrags,finish
0,3110,4610,156,83,110
2,3052,20274,121,86,109
4,3417,25933,132,94,147
1,3980,36974,111,69,139
3,36100,22302,114,89,144
6,46961,22567,115,67,115
14,38595,33810,192,88,111
5,34114,44042,137,77,142
8,31138,54464,142,87,121
17,33356,65983,136,96,117
12,27412,76853,170,69,132
11,26139,87526,130,84,111
13,25355,97540,115,75,128
10,21124,106355,158,87,120
9,31854,108461,111,73,105
7,25828,118658,122,73,108
15,108916,28924,127,78,135
19,121851,15224,156,97,114
18,111986,31289,131,166,120
16,105694,36185,128,92,118
