counter,start,storeDLT,storeKfrags,finish
0,2828,7073,117,68,109
7,3193,16793,111,67,101
1,3372,28212,118,79,103
3,2941,35352,110,72,104
8,20423,29573,112,69,117
4,29409,24773,113,73,109
5,29716,39004,112,64,103
2,37805,35228,112,72,111
6,37728,46530,130,62,104
19,36951,57761,116,64,108
9,34998,63633,111,70,101
10,35280,72209,112,63,104
12,24325,81207,115,62,105
17,27188,88884,112,67,104
13,24479,97301,111,68,112
14,24124,96014,112,59,103
18,30829,98133,112,68,107
11,34816,94409,120,65,111
16,62647,7281,113,61,104
15,42836,16124,114,66,107
