counter,start,storeDLT,storeKfrags,finish
0,4819,3802,155,103,110
9,4472,14288,128,73,118
1,5213,20489,110,59,118
4,5594,25683,211,76,105
2,5407,29943,109,78,111
13,10014,32085,151,84,104
11,16282,30501,110,80,112
19,31700,20997,113,65,104
16,29595,25878,117,65,106
7,29889,23172,115,59,105
12,31793,27924,118,77,112
8,26875,31077,108,71,108
5,23920,36805,129,75,106
10,23924,42318,112,60,105
3,25165,39026,111,65,102
6,26249,36025,115,68,114
14,23703,40503,114,65,112
15,44746,23678,110,70,110
18,41064,28114,128,70,116
17,35173,17031,355,70,103
