counter,start,storeDLT,storeKfrags,finish
0,2856,5541,112,62,117
8,2993,16221,117,67,103
1,2671,25383,109,64,111
2,2964,32962,118,66,126
3,22593,31731,116,66,105
4,40401,21119,112,64,112
13,40429,29178,110,60,105
14,35881,39789,110,68,101
11,35481,48953,115,69,109
7,29979,63399,111,65,103
12,29622,68353,108,63,112
10,29776,77608,112,59,103
19,29689,88636,113,76,110
9,25610,95376,152,69,117
5,35589,94462,110,58,105
18,31006,109650,110,67,112
16,22207,114899,110,64,105
6,31189,127525,110,65,105
17,19574,133441,112,64,111
15,117964,5053,111,66,107
