counter,start,storeDLT,storeKfrags,finish
0,2828,3702,112,64,105
7,3193,13130,117,59,106
1,3372,22883,111,63,108
3,2941,31160,111,66,116
8,20423,25249,130,68,104
4,29409,26282,120,65,102
5,29716,34335,117,62,106
2,37805,41403,112,74,104
6,37728,42630,111,66,102
19,36951,54596,114,63,103
9,34998,58753,110,67,103
10,35280,67360,111,70,107
12,24325,76873,113,65,103
17,27188,84867,111,73,103
13,24479,92145,121,65,103
14,24124,91356,114,67,127
18,30829,94226,119,64,114
11,34816,90345,111,68,103
16,62647,3034,113,68,106
15,42836,13782,113,69,103
