counter,start,storeDLT,storeKfrags,finish
0,2442,3647,110,61,103
1,2399,5385,110,61,112
11,8741,8567,109,65,111
12,11034,8503,109,78,114
3,12765,7917,182,60,103
7,9905,9070,111,75,173
14,6429,11618,111,66,102
2,11590,17420,111,65,102
10,11335,19853,110,71,104
6,20678,3492,114,65,103
8,18101,5221,128,73,104
15,17934,7572,109,63,107
4,17526,9795,118,66,101
16,10594,3350,116,61,106
18,2389,4930,112,60,104
5,3414,3382,110,61,105
13,2450,2336,117,67,104
9,1425,4497,169,64,102
19,2437,3759,110,60,104
17,3110,3278,113,67,103
