counter,start,storeDLT,storeKfrags,finish
0,2442,2910,112,60,105
1,2399,6002,110,61,108
11,8741,8405,121,64,103
12,11034,7493,112,71,105
3,12765,7587,120,69,106
7,9905,9638,113,68,112
14,6429,13625,117,63,105
2,11590,18062,109,71,128
10,11335,19705,110,61,104
6,20678,3874,109,61,102
8,18101,5980,176,76,108
15,17934,8435,118,70,104
4,17526,10421,111,59,104
16,10594,3900,111,62,108
18,2389,4485,112,87,103
5,3414,3838,111,68,117
13,2450,3775,111,68,105
9,1425,5049,129,61,111
19,2437,4074,138,72,108
17,3110,3826,111,68,113
