counter,start,storeDLT,storeKfrags,finish
1,1795,4377,1559,1729,2660
0,2871,14545,546,434,139
2,2870,21324,115,75,109
5,20509,17505,132,77,109
6,30417,16613,559,653,313
3,29942,25587,131,64,107
8,29162,35736,127,77,112
15,25925,43777,119,69,116
16,25147,58523,123,75,111
10,24470,63359,133,69,109
19,22608,72180,115,67,113
9,18061,85138,142,63,106
4,24916,84699,119,67,117
11,51768,56123,115,69,107
13,84100,22280,116,65,108
7,83277,32480,127,73,109
14,82833,42525,120,73,119
12,82078,41244,162,65,106
18,63942,50680,122,77,107
17,33414,4313,115,73,108
