counter,start,storeDLT,storeKfrags,finish
1,1795,11592,116,3613,373
0,2871,18264,162,65,133
2,2870,28917,118,90,118
5,20509,24179,120,73,117
6,30417,23956,122,67,119
3,29942,33402,115,68,118
8,29162,39690,118,69,117
15,25925,51078,117,70,116
16,25147,57234,118,69,118
10,24470,69926,126,68,109
19,22608,79515,113,78,109
9,18061,89698,116,69,107
4,24916,90351,144,78,116
11,51768,62165,142,65,106
13,84100,30961,156,69,113
7,83277,39939,126,67,127
14,82833,49113,116,75,133
12,82078,48276,131,66,108
18,63942,57688,118,71,112
17,33414,10787,118,65,124
