counter,start,storeDLT,storeKfrags,finish
1,1795,6401,1172,2267,505
0,2871,12988,2080,389,302
2,2870,23883,1139,1000,112
5,20509,18912,120,128,116
6,30417,18909,144,68,113
3,29942,27594,127,81,110
8,29162,37155,115,106,110
15,25925,46736,128,80,115
16,25147,52976,116,62,110
10,24470,64723,122,65,140
19,22608,72958,118,66,108
9,18061,80828,121,80,120
4,24916,85525,117,71,120
11,51768,58504,118,67,114
13,84100,25606,121,72,134
7,83277,34899,122,72,134
14,82833,44102,117,73,112
12,82078,43022,119,69,112
18,63942,52170,119,89,110
17,33414,5726,120,81,114
