counter,start,storeDLT,storeKfrags,finish
0,1785,3422,115,68,107
1,11827,7849,124,69,116
4,10634,14861,121,70,110
3,10289,24648,130,72,109
8,10999,34058,125,66,128
17,9122,42816,127,73,113
2,10124,51863,118,86,116
7,9206,60796,121,79,111
15,9054,70134,119,67,119
10,4933,78683,123,66,108
11,59867,33940,140,69,109
5,86659,16774,115,70,121
19,85836,24109,127,68,113
6,78063,32742,118,74,108
18,48800,41836,117,66,129
14,42935,50555,136,68,110
9,38897,59566,119,72,117
13,21071,58259,119,63,115
16,30490,3853,117,67,109
12,29383,12293,115,67,119
