counter,start,storeDLT,storeKfrags,finish
0,4135,8727,117,66,106
1,4467,14138,115,75,105
8,4929,20126,115,72,110
12,19886,10423,119,74,110
7,20442,16210,111,61,104
2,18439,22472,118,66,104
15,15302,26628,129,71,105
3,10184,32507,192,60,106
11,8198,40330,114,62,104
14,14643,46882,135,67,106
6,6434,53700,110,88,116
10,6656,60060,113,74,218
18,61363,8873,113,65,112
5,59991,15130,119,68,114
4,43440,18523,113,76,106
13,57511,25887,113,66,117
9,44892,32495,110,61,103
19,2694,8159,114,61,121
16,2698,7939,110,62,104
17,2666,14408,110,62,108
