counter,start,storeDLT,storeKfrags,finish
14,7137,4665,180,786,191
0,7770,13736,111,65,104
6,4703,772115,23849,-1,-1
1,7948,776072,23848,-1,-1
4,3574,769635,28193,13142,8059
2,7578,771519,28199,13138,8256
17,537404,153059,1327,2640,6114
8,745062,157880,2720,2322,5041
15,697250,160584,3317,1214,4913
19,703991,164111,3333,1843,5607
13,770289,166089,6440,2312,1652
7,771958,156656,5497,2416,2598
5,749323,159498,3652,3837,6001
9,731871,160519,4422,2519,5461
10,746661,156000,2717,4382,5823
12,774544,160692,2691,4220,5992
16,757433,165072,8531,2149,2360
18,670143,156412,3395,1776,7939
3,757357,161453,5522,1584,5308
11,739618,165180,4011,8704,1709
