counter,start,storeDLT,storeKfrags,finish
14,7137,5027,635,137,204
0,7770,13385,135,196,112
2,7578,-1,-1,-1,-1
6,4703,772062,23831,-1,-1
1,7948,775987,23869,-1,-1
4,3574,778139,20846,16482,3831
15,697250,153461,1934,1952,3303
17,537404,153127,2353,2492,5253
18,670143,149057,1250,2638,6205
11,739618,158139,2644,2432,4898
3,757357,159416,2682,2649,5011
16,757433,164329,3392,3615,4042
13,770289,165189,3355,1372,5786
19,703991,165323,3337,2289,5492
7,771958,154882,4406,3081,5235
8,745062,167350,8429,1491,987
9,731871,159692,10118,1525,2427
5,749323,160595,15975,321,835
10,746661,150927,2274,4342,16497
12,774544,161657,16578,516,285
