counter,start,storeDLT,storeKfrags,finish
0,7118,6081,119,69,112
1,6558,10488,171,73,102
2,5969,22072,178,62,108
10,32403,17413,511,86,108
3,48087,18142,112,86,107
17,35342,30338,111,60,104
16,43422,39612,109,64,103
15,30475,42978,108,64,127
7,45224,51354,121,65,105
9,6985,62528,123,65,105
13,31875,72355,110,60,102
6,35754,75636,114,71,119
4,48187,86954,111,89,104
12,25165,88681,142,64,140
14,38614,102180,112,67,107
5,45357,109985,109,60,101
18,18556,133321,435,439,120
11,138796,12420,137,169,111
19,123532,16422,118,62,103
8,144783,23846,116,60,108
