counter,start,storeDLT,storeKfrags,finish
0,2861,5267,129,59,104
14,2718,13795,113,62,103
1,2944,20433,111,64,110
4,27958,6770,110,67,111
10,28104,16530,141,74,104
2,28412,25030,116,71,110
6,26088,32318,114,75,112
15,27303,41288,112,64,103
3,25100,49647,112,74,103
7,15945,58675,114,61,121
8,6814,67317,111,64,115
5,10787,76022,110,66,122
11,13961,74444,116,66,114
19,81163,5841,125,67,102
16,77598,14173,116,61,113
13,72342,22746,109,67,111
17,68995,29716,115,62,111
9,63972,38520,123,64,101
18,32181,47239,113,75,115
12,51338,4628,117,70,108
