counter,start,storeDLT,storeKfrags,finish
0,2861,3819,110,66,105
14,2718,12007,117,64,107
1,2944,21652,111,65,108
4,27958,5979,111,69,110
10,28104,15432,111,85,103
2,28412,23910,119,68,115
6,26088,35904,122,83,122
15,27303,40179,110,62,103
3,25100,49198,115,103,102
7,15945,57736,110,93,118
8,6814,66425,115,71,109
5,10787,75019,126,65,123
11,13961,73326,118,67,104
19,81163,4764,110,67,105
16,77598,13178,110,65,108
13,72342,21514,128,67,102
17,68995,30936,117,66,125
9,63972,40886,136,74,107
18,32181,46693,109,68,109
12,51338,3961,114,65,109
