counter,start,storeDLT,storeKfrags,finish
0,2822,9631,113,65,104
1,2792,16721,109,66,110
5,20598,8944,109,65,117
18,17774,18994,110,63,110
2,16791,29519,110,65,107
7,16985,40852,140,65,103
3,9961,47967,113,62,112
6,10563,57191,123,68,105
4,8337,67644,117,64,108
9,61126,22234,113,65,103
11,69619,21132,114,69,108
8,71415,30683,123,61,103
14,66732,39539,110,73,102
10,58112,51874,122,66,107
12,64486,61155,114,65,109
15,48461,71616,113,70,105
13,42750,79141,116,65,105
19,42879,88543,113,60,104
16,33592,98050,122,67,105
17,94265,8356,110,64,103
