counter,start,storeDLT,storeKfrags,finish
0,2822,4620,117,66,103
1,2792,13518,117,64,122
5,20598,7980,127,68,104
18,17774,15539,119,62,103
2,16791,24993,109,64,103
7,16985,36241,174,59,104
3,9961,43671,113,64,105
6,10563,53961,112,63,109
4,8337,62173,112,64,103
9,61126,18036,113,59,103
11,69619,17179,110,64,104
8,71415,26333,128,63,102
14,66732,38317,112,60,105
10,58112,46505,113,75,103
12,64486,56834,112,64,107
15,48461,68064,114,63,107
13,42750,74806,122,70,105
19,42879,84060,169,58,104
16,33592,93705,115,65,110
17,94265,2639,110,58,104
