counter,start,storeDLT,storeKfrags,finish
0,2822,2904,124,72,107
1,2792,10518,114,63,103
5,20598,3484,111,63,104
18,17774,21328,111,68,103
2,16791,22876,112,72,103
7,16985,33791,118,64,120
3,9961,42019,114,63,111
6,10563,50747,116,68,108
4,8337,62550,113,67,109
9,61126,15393,110,66,104
11,69619,14579,111,59,114
8,71415,24276,111,63,103
14,66732,34427,118,65,109
10,58112,44072,112,65,103
12,64486,54818,118,59,106
15,48461,66614,113,64,109
13,42750,72810,112,62,107
19,42879,82651,111,72,109
16,33592,91594,111,63,106
17,94265,4168,109,83,101
