counter,start,storeDLT,storeKfrags,finish
0,2534,3107,124,65,110
2,2449,5382,117,62,107
1,4425,5434,109,62,109
5,6561,5308,113,66,110
9,6324,6445,108,59,108
3,5592,9389,118,71,105
16,5445,11384,109,61,106
15,5394,13218,113,64,107
8,14028,4226,117,64,111
18,12510,6403,184,73,110
6,11511,7924,110,67,114
11,11162,9163,121,70,112
19,10894,12205,112,69,119
12,8842,14328,114,69,107
10,14213,4174,122,69,104
4,7055,6132,109,78,109
7,3374,8668,121,62,120
17,4677,4175,116,60,104
14,3863,5983,110,68,106
13,2490,4186,139,66,104
