counter,start,storeDLT,storeKfrags,finish
2,10082,7167,229,79,108
19,6241,20259,113,65,110
0,15223,23966,118,77,104
14,13156,29521,176,64,102
8,13173,33706,119,73,103
3,5365,48482,111,63,109
10,9541,61655,118,64,107
1,10504,63831,110,71,105
15,14130,71079,130,59,113
13,10148,76859,113,61,104
17,80110,7608,110,60,298
6,83463,32059,109,63,164
5,87514,54671,124,71,105
12,15186,68399,112,66,110
4,60298,85888,116,65,107
7,82744,98589,110,68,105
18,86616,107158,118,72,109
9,42287,115839,132,87,104
16,74708,8953,209,118,188
11,97664,22621,113,66,109
