counter,start,storeDLT,storeKfrags,finish
2,10082,4461,117,76,112
0,15223,10208,115,82,114
19,6241,17650,114,66,111
14,13156,26285,121,65,106
8,13173,31255,112,65,109
3,5365,45136,114,64,109
1,10504,49393,117,66,113
10,9541,54613,111,62,110
15,14130,64958,110,68,103
13,10148,72916,112,65,103
6,83463,32152,111,57,434
17,80110,43462,110,69,301
5,87514,51976,109,61,116
12,15186,63767,110,60,108
4,60298,68928,110,368,113
7,82744,85739,111,61,103
18,86616,100876,109,65,104
9,42287,109840,114,67,110
16,74708,9364,169,212,296
11,97664,12464,111,76,106
