counter,start,storeDLT,storeKfrags,finish
0,4551,4335,129,82,109
1,6406,14486,127,80,108
6,4889,16281,114,81,105
9,5550,23272,114,62,103
3,9727,24493,110,61,105
4,10856,28312,121,66,102
15,10653,33483,189,60,102
8,13498,40171,141,66,106
18,25636,30553,109,78,114
2,22323,35611,115,70,110
7,25324,34817,112,59,103
10,35845,29005,112,67,108
12,42092,27897,113,71,103
5,41287,34143,113,78,104
14,32580,22459,115,63,105
13,29089,21859,110,60,103
19,34224,16141,115,63,104
17,22412,10581,183,148,111
16,21205,15968,110,62,104
11,17363,10175,194,145,114
