counter,start,storeDLT,storeKfrags,finish
0,2469,4407,108,68,111
2,2448,6225,109,68,108
8,2373,6977,109,60,103
10,5171,4904,112,62,103
4,6758,5560,109,67,106
1,4414,7497,111,67,109
13,5779,6988,110,66,108
3,5656,8444,109,62,105
7,5148,11555,112,65,103
11,7485,9607,108,67,103
16,11069,6470,110,64,106
6,11800,8015,118,64,129
14,11967,10009,122,70,123
18,11913,12369,110,75,115
5,11381,14273,110,72,106
9,11309,16395,114,63,113
15,9542,18437,113,66,111
12,10145,11071,118,66,121
19,3454,4307,128,67,105
17,2509,4313,116,66,105
