counter,start,storeDLT,storeKfrags,finish
0,4886,10888,479,276,258
2,12761,10539,180,171,393
13,11342,16246,113,75,102
7,10342,24245,109,72,109
8,14179,25311,159,59,136
10,11570,31177,114,72,104
5,14011,37932,132,62,103
3,13419,45801,110,71,114
16,11525,51368,117,73,105
1,12966,63658,111,62,106
4,14322,59289,110,60,105
6,18748,68572,131,68,108
12,15217,68240,121,79,112
19,-1,-1,-1,-1,-1
11,441049,29264,2972,2283,1094
9,444441,54231,595,453,204
17,423854,63558,116,61,313
18,451845,122278,120,106,103
15,369580,127672,108,80,110
14,463833,135839,109,62,103
