counter,start,storeDLT,storeKfrags,finish
0,4886,10196,611,332,543
2,12761,13388,108,81,103
13,11342,20007,109,62,343
7,10342,22587,110,64,106
8,14179,29604,115,159,103
10,11570,33646,115,61,103
5,14011,35682,120,69,106
3,13419,41084,110,60,106
16,11525,53855,311,132,119
1,12966,65328,112,74,107
4,14322,62435,680,608,951
6,18748,68646,110,67,168
12,15217,74953,111,63,102
19,-1,-1,-1,-1,-1
15,369580,88329,222,68,201
11,441049,96160,176,81,217
9,444441,114119,111,107,109
17,423854,121988,114,120,138
18,451845,134533,109,69,106
14,463833,142254,114,121,105
