counter,start,storeDLT,storeKfrags,finish
0,4886,10845,266,316,258
2,12761,10710,257,305,147
13,11342,14810,113,63,107
7,10342,21243,109,177,112
8,14179,25555,125,141,103
10,11570,30930,113,76,125
5,14011,38585,114,64,112
3,13419,48089,308,80,124
16,11525,51626,110,63,103
1,12966,53479,109,79,473
4,14322,58923,110,72,105
6,18748,65674,109,62,104
12,15217,75461,472,414,104
19,-1,-1,-1,-1,-1
11,441049,22016,3165,4981,685
15,369580,45712,122,4212,686
17,423854,113839,111,66,112
9,444441,123386,108,64,148
18,451845,131998,114,206,111
14,463833,140326,291,78,120
