counter,start,storeDLT,storeKfrags,finish
0,4135,5099,176,65,105
1,4467,12886,110,69,117
8,4929,19117,112,63,112
12,19886,9418,113,72,103
7,20442,15197,115,64,108
2,18439,22804,117,75,121
15,15302,24386,110,61,106
3,10184,33959,111,66,108
11,8198,41984,111,61,104
14,14643,44966,117,65,112
6,6434,52693,110,62,103
10,6656,59068,113,70,107
18,61363,7961,110,71,117
5,59991,14396,115,60,104
4,43440,16265,116,64,104
13,57511,21394,114,74,111
9,44892,31626,113,66,116
19,2694,7263,122,61,106
16,2698,6558,112,64,107
17,2666,13607,122,67,104
