counter,start,storeDLT,storeKfrags,finish
0,2644,4708,109,65,111
1,2672,8479,111,66,110
15,2453,12684,113,67,108
19,2561,16508,117,66,111
5,2595,20635,148,63,104
4,16700,11557,157,64,104
13,19020,11876,111,66,104
2,21553,12154,116,70,112
3,16676,16391,116,67,103
9,13029,20960,112,62,106
6,12600,16497,109,67,106
11,19283,12826,110,66,107
8,21691,12774,111,70,111
14,20061,16693,118,66,109
16,16361,20412,113,66,103
7,11630,20307,115,65,102
12,11610,24419,108,69,121
17,15469,24106,125,59,102
18,21222,3825,110,59,104
10,2585,3113,120,64,115
