counter,start,storeDLT,storeKfrags,finish
0,2644,3768,109,91,110
1,2672,10709,115,59,106
15,2453,14908,112,71,103
19,2561,18780,112,59,105
5,2595,22907,124,64,104
4,16700,12674,109,66,113
13,19020,14307,114,64,104
2,21553,14426,111,76,106
3,16676,18394,109,86,103
9,13029,23077,114,77,122
6,12600,19005,122,60,103
11,19283,15053,113,76,109
8,21691,15000,113,74,120
14,20061,18808,111,66,119
16,16361,23205,111,63,105
7,11630,22573,113,76,116
12,11610,27087,130,65,110
17,15469,26364,109,60,104
18,21222,6284,109,69,106
10,2585,6139,114,75,104
