counter,start,storeDLT,storeKfrags,finish
0,2644,3491,121,58,103
1,2672,11178,111,66,107
15,2453,15358,127,68,103
19,2561,19215,119,70,106
5,2595,23363,112,97,121
4,16700,13807,111,65,109
13,19020,13855,111,65,102
2,21553,14862,142,65,104
3,16676,18949,113,70,106
9,13029,23510,111,70,107
6,12600,19674,111,60,103
11,19283,15491,111,65,108
8,21691,15224,139,69,103
14,20061,19365,109,66,103
16,16361,22425,111,64,108
7,11630,23009,146,63,105
12,11610,26767,108,63,106
17,15469,26671,112,69,110
18,21222,5945,112,69,105
10,2585,6583,110,69,108
