counter,start,storeDLT,storeKfrags,finish
0,2620,4329,110,58,104
4,2525,10116,112,59,133
6,2555,13689,116,64,102
8,2449,17849,107,60,104
2,2635,22514,116,72,101
1,2913,26157,121,68,102
3,26601,5695,121,70,102
9,22089,9862,110,59,106
16,21486,14461,132,59,102
13,21307,19419,110,60,103
12,6574,22829,120,82,105
5,11364,17886,110,68,105
14,23808,9141,113,66,108
10,22855,13323,109,67,102
15,21526,17763,111,68,109
7,12827,18244,109,69,122
11,15473,4644,114,67,110
18,2535,8468,111,66,111
17,2576,3791,121,66,103
19,2556,4462,109,65,102
