counter,start,storeDLT,storeKfrags,finish
0,2620,4688,124,60,130
4,2525,8772,113,65,110
6,2555,12354,112,69,136
8,2449,16499,109,62,105
2,2635,20741,119,63,105
1,2913,24824,109,67,110
3,26601,4366,116,66,104
9,22089,8512,114,61,103
16,21486,13112,113,65,103
13,21307,16313,115,66,105
12,6574,21500,112,73,101
5,11364,15541,109,62,102
14,23808,7919,123,62,109
10,22855,11869,111,65,111
15,21526,15737,120,62,109
7,12827,15702,109,60,105
11,15473,4252,118,70,104
18,2535,6794,111,75,106
17,2576,6127,112,66,103
19,2556,4224,112,96,112
