counter,start,storeDLT,storeKfrags,finish
0,2725,4887,123,60,104
4,5722,4812,110,67,107
11,4072,7923,111,66,107
3,3984,11147,125,63,101
15,2907,14572,110,65,116
1,2489,17089,112,70,104
6,2482,20216,115,68,103
13,12307,14354,117,65,103
7,15228,13244,112,66,111
5,20098,9707,125,65,102
18,18128,13157,113,66,110
9,14548,16157,113,65,105
16,12493,13842,111,64,106
19,13843,5155,110,67,124
8,13155,5889,112,76,122
2,11405,9154,113,66,110
12,5751,4483,115,64,102
17,2577,5567,111,66,104
14,2638,4008,111,67,103
10,2584,4681,109,71,106
