counter,start,storeDLT,storeKfrags,finish
0,2725,5590,120,64,104
4,5722,5602,110,74,104
11,4072,8697,112,62,108
3,3984,11923,111,69,132
15,2907,15442,109,65,112
1,2489,17892,110,62,102
6,2482,21021,110,63,115
13,12307,13924,112,59,103
7,15228,14361,112,63,107
5,20098,10698,135,66,108
18,18128,13935,119,67,103
9,14548,16827,114,66,108
16,12493,16738,112,59,102
19,13843,5907,112,60,103
8,13155,6133,110,68,105
2,11405,10049,111,71,118
12,5751,4312,111,61,105
17,2577,5232,109,71,105
14,2638,4896,112,62,105
10,2584,5582,110,61,104
