counter,start,storeDLT,storeKfrags,finish
0,9027,33453,1204,2669,3792
3,13667,56201,1131,829,208
17,16718,74081,115,64,122
2,38046,78498,115,73,431
13,35807,83368,460,1224,213
1,36550,95599,116,65,112
9,43658,99935,122,84,357
6,41629,109183,117,77,123
19,44213,117912,116,65,114
4,47908,133883,119,65,114
16,43482,139378,118,65,118
5,40974,159775,124,103,117
15,55449,150169,121,71,114
7,56441,159858,115,73,118
11,59589,160397,114,65,121
12,67957,139773,123,73,110
18,73639,146394,124,70,147
10,70824,148636,121,66,118
14,145735,59229,117,65,117
8,147460,67623,120,77,115
