counter,start,storeDLT,storeKfrags,finish
0,9027,33574,1716,2313,3515
3,13667,68491,658,1254,591
17,16718,69517,594,78,131
2,38046,75257,118,315,136
13,35807,87010,114,70,111
1,36550,93782,120,117,116
9,43658,104328,156,82,117
6,41629,109589,118,84,131
19,44213,125821,161,153,421
4,47908,133697,117,74,109
16,43482,145484,118,72,122
5,40974,161830,120,63,181
15,55449,145126,120,122,115
7,56441,152800,125,62,119
11,59589,173171,122,68,119
12,67957,139654,116,75,118
18,73639,147695,115,69,121
10,70824,151509,116,65,113
14,145735,61800,120,73,127
8,147460,70807,117,72,112
